"List","Match","Orien","Probe","Size","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Probe_Prac_response","correct_Probe_response","correct_Start_response_C","correct_Target_response","correct_Target_response_Prac","correct_Welcome_response_C","correct_count","correct_response","count_Chinese","count_Dutch","count_EXP02","count_End_C","count_End_D","count_End_E","count_English","count_Exp_loop_C","count_Exp_loop_D","count_Exp_loop_E","count_Exp_seq_C","count_Exp_seq_D","count_Exp_seq_E","count_First_Fixation","count_First_Fixation_Prac","count_Language_Selection","count_List_Select_C","count_List_Select_D","count_List_Select_E","count_Prac_C","count_Prac_Count","count_Prac_D","count_Prac_E","count_Prac_Reset_C","count_Prac_Reset_D","count_Prac_Reset_E","count_Prac_Trial","count_Prac_loop_C","count_Prac_loop_D","count_Prac_loop_E","count_Prac_seq_C","count_Prac_seq_D","count_Prac_seq_E","count_Prac_setup_C","count_Prac_setup_D","count_Prac_setup_E","count_Probe","count_Probe_Prac","count_Probe_Prac_response","count_Probe_response","count_Second_Fixation","count_Second_Fixation_Prac","count_Start_C","count_Start_D","count_Start_E","count_Start_response_C","count_Target","count_Target_Prac","count_Target_response","count_Target_response_Prac","count_Target_response_correct","count_Target_response_correct_Prac","count_Target_response_noans","count_Target_response_noans_Prac","count_Target_response_wrong","count_Target_response_wrong_Prac","count_Trial","count_Trial_Break","count_Trial_logger","count_Welcome_C","count_Welcome_D","count_Welcome_E","count_Welcome_response_C","count_reset_random","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","live_row","live_row_Exp_loop_C","live_row_Prac_C","live_row_Prac_loop_C","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","reset_loop","response","response_End_C","response_End_D","response_End_E","response_Probe_Prac_response","response_Probe_response","response_Start_D","response_Start_E","response_Start_response_C","response_Target_response","response_Target_response_Prac","response_Trial_Break","response_Welcome_D","response_Welcome_E","response_Welcome_response_C","response_time","response_time_End_C","response_time_End_D","response_time_End_E","response_time_Probe_Prac_response","response_time_Probe_response","response_time_Start_D","response_time_Start_E","response_time_Start_response_C","response_time_Target_response","response_time_Target_response_Prac","response_time_Trial_Break","response_time_Welcome_D","response_time_Welcome_E","response_time_Welcome_response_C","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Chinese","time_Dutch","time_EXP02","time_End_C","time_End_D","time_End_E","time_English","time_Exp_loop_C","time_Exp_loop_D","time_Exp_loop_E","time_Exp_seq_C","time_Exp_seq_D","time_Exp_seq_E","time_First_Fixation","time_First_Fixation_Prac","time_Language_Selection","time_List_Select_C","time_List_Select_D","time_List_Select_E","time_Prac_C","time_Prac_Count","time_Prac_D","time_Prac_E","time_Prac_Reset_C","time_Prac_Reset_D","time_Prac_Reset_E","time_Prac_Trial","time_Prac_loop_C","time_Prac_loop_D","time_Prac_loop_E","time_Prac_seq_C","time_Prac_seq_D","time_Prac_seq_E","time_Prac_setup_C","time_Prac_setup_D","time_Prac_setup_E","time_Probe","time_Probe_Prac","time_Probe_Prac_response","time_Probe_response","time_Second_Fixation","time_Second_Fixation_Prac","time_Start_C","time_Start_D","time_Start_E","time_Start_response_C","time_Target","time_Target_Prac","time_Target_response","time_Target_response_Prac","time_Target_response_correct","time_Target_response_correct_Prac","time_Target_response_noans","time_Target_response_noans_Prac","time_Target_response_wrong","time_Target_response_wrong_Prac","time_Trial","time_Trial_Break","time_Trial_logger","time_Welcome_C","time_Welcome_D","time_Welcome_E","time_Welcome_response_C","time_reset_random","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"C_List02.csv","F","F","戰艦航行在大海","F","STI_EXP02/Filler/166-klaxon_horn.jpg","38.8235294118","38.8235294118","2197.39534884","2197.39534884","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","27","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","27","13","13","27","27","13","0","0","0","0","27","13","27","13","27","13","27","13","27","13","27","NA","27","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","27","27","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","777","NA","NA","NA","549","571","NA","NA","1828","777","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","323408","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","324425","176819","176819","324425","325009","177386","179654","NA","NA","179654","325526","177903","325526","177903","326310","179071","300438","151648","305193","151131","323398","NA","326810","6144","NA","NA","6144","181483","Simulation2016_EXP02","33","188976","86","yes","1024"
"C_List02.csv","F","F","那台計算器放在桌子上","F","STI_EXP02/Filler/ferry.jpg","37.9310344828","37.9310344828","2162.875","2162.875","black","yes","xpyriment","legacy","legacy","0","uniform","0","0","0","0","0","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","28","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","28","13","13","28","28","13","0","0","0","0","28","13","28","13","28","13","28","13","28","13","28","NA","28","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","28","28","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","773","NA","NA","NA","549","584","NA","NA","1828","773","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","327778","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","328795","176819","176819","328795","329396","177386","179654","NA","NA","179654","329913","177903","329913","177903","326310","179071","300438","151648","330697","151131","327762","NA","331197","6144","NA","NA","6144","181483","Simulation2016_EXP02","33","190333","88","yes","1024"
"C_List02.csv","F","F","電風扇裝在天花板","F","STI_EXP02/Filler/scrubbingbrush05b.jpg","38.202247191","38.202247191","2129.87777778","2129.87777778","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","29","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","29","13","13","29","29","13","0","0","0","0","29","13","29","13","29","13","29","13","29","13","29","NA","29","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","29","29","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","969","NA","NA","NA","549","387","NA","NA","1828","969","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","332164","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","333182","176819","176819","333182","333582","177386","179654","NA","NA","179654","334099","177903","334099","177903","335083","179071","300438","151648","330697","151131","332155","NA","335583","6144","NA","NA","6144","181483","Simulation2016_EXP02","34","191689","90","yes","1024"
"C_List02.csv","F","F","教堂在廣場旁邊","F","STI_EXP02/Filler/airhockeytable.jpg","38.4615384615","38.4615384615","2106.32608696","2106.32608696","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","30","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","30","13","13","30","30","13","0","0","0","0","30","13","30","13","30","13","30","13","30","13","30","NA","30","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","30","30","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","739","NA","NA","NA","549","1354","NA","NA","1828","739","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","336618","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","337635","176819","176819","337636","339003","177386","179654","NA","NA","179654","339521","177903","339521","177903","340272","179071","300438","151648","330697","151131","336607","NA","340772","6144","NA","NA","6144","181483","Simulation2016_EXP02","35","193782","92","yes","1024"
"C_List02.csv","N","H","那支拐杖正握在老人手中","S","STI_EXP02/SMALL/066-canne_cane.jpg","38.7096774194","38.7096774194","2078.61702128","2078.61702128","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","31","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","31","13","13","31","31","13","0","0","0","0","31","13","31","13","31","13","31","13","31","13","31","NA","31","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","31","31","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","970","NA","NA","NA","549","638","NA","NA","1828","970","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","341756","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","342774","176819","176819","342774","343424","177386","179654","NA","NA","179654","343941","177903","343941","177903","344925","179071","300438","151648","330697","151131","341739","NA","345425","6144","NA","NA","6144","181483","Simulation2016_EXP02","36","195390","94","yes","1024"
"C_List02.csv","N","H","試管就放在試管架","S","STI_EXP02/SMALL/126-eprouvette_test-tube.jpg","38.9473684211","38.9473684211","2047.05208333","2047.05208333","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","32","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","32","13","13","32","32","13","0","0","0","0","32","13","32","13","32","13","32","13","32","13","32","NA","32","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","32","32","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","551","NA","NA","NA","549","576","NA","NA","1828","551","1157","NA","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","346393","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","347411","176819","176819","347411","347994","177386","179654","NA","NA","179654","348511","177903","348512","177903","349079","179071","300438","151648","330697","151131","346373","NA","349579","6144","NA","NA","6144","181483","Simulation2016_EXP02","37","196517","96","yes","1024"
"C_List02.csv","F","F","那顆膠囊放在桌子上","F","STI_EXP02/Filler/027-batterie_drum-set.jpg","50","50","1494.5","1494.5","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","33","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","33","13","13","33","33","13","0","0","0","0","33","13","33","13","33","13","33","13","33","13","33","0","33","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","33","33","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","745","NA","NA","NA","549","2244","NA","NA","1828","745","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","360238","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","361256","176819","176819","361256","363507","177386","179654","NA","NA","179654","364024","177903","364024","177903","364775","179071","300438","151648","330697","151131","360224","349779","365275","6144","NA","NA","6144","181483","Simulation2016_EXP02","1","2989","2","yes","1024"
"C_List02.csv","F","F","衣服就放在衣櫥裡","F","STI_EXP02/Filler/020-baignoire_bathtub.jpg","50","50","1109.25","1109.25","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","34","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","34","13","13","34","34","13","0","0","0","0","34","13","34","13","34","13","34","13","34","13","34","0","34","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","34","34","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","733","NA","NA","NA","549","715","NA","NA","1828","733","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","366226","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","367244","176819","176819","367244","367977","177386","179654","NA","NA","179654","368495","177903","368495","177903","369245","179071","300438","151648","330697","151131","366213","349779","369745","6144","NA","NA","6144","181483","Simulation2016_EXP02","2","4437","4","yes","1024"
"C_List02.csv","F","F","貨輪航行到港口","F","STI_EXP02/Filler/dryingmachine02.jpg","50","50","945.666666667","945.666666667","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","35","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","35","13","13","35","35","13","0","0","0","0","35","13","35","13","35","13","35","13","35","13","35","0","35","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","35","35","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","736","NA","NA","NA","549","501","NA","NA","1828","736","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","370746","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","371764","176819","176819","371764","372281","177386","179654","NA","NA","179654","372798","177903","372798","177903","373549","179071","300438","151648","330697","151131","370726","349779","374049","6144","NA","NA","6144","181483","Simulation2016_EXP02","3","5674","6","yes","1024"
"C_List02.csv","Y","H","火箭正被輸送到發射台","L","STI_EXP02/LARGE/rocket_H.jpg","50","50","939.125","939.125","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","36","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","36","13","13","36","36","13","0","0","0","0","36","13","36","13","36","13","36","13","36","13","36","0","36","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","36","36","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","1165","NA","NA","NA","549","674","NA","NA","1828","1165","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","375034","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","376051","176819","176819","376052","376735","177386","179654","NA","NA","179654","377252","177903","377252","177903","378437","179071","300438","151648","330697","151131","375018","349779","378937","6144","NA","NA","6144","181483","Simulation2016_EXP02","4","7513","8","yes","1024"
"C_List02.csv","N","V","酒桶被放置在酒窖中","L","STI_EXP02/LARGE/barrel_V.jpg","40","40","860.5","860.5","black","yes","xpyriment","legacy","legacy","0","uniform","0","0","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","37","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","37","13","13","37","37","13","0","0","0","0","37","13","37","13","37","13","37","13","37","13","37","0","37","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","37","37","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","658","NA","NA","NA","549","434","NA","NA","1828","658","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","379888","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","380905","176819","176819","380905","381356","177386","179654","NA","NA","179654","381873","177903","381873","177903","378437","179071","300438","151648","382540","151131","379871","349779","383040","6144","NA","NA","6144","181483","Simulation2016_EXP02","4","8605","10","yes","1024"
"C_List02.csv","F","F","那間狗屋蓋在大門旁","F","STI_EXP02/Filler/strap.jpg","41.6666666667","41.6666666667","876.75","876.75","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","38","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","38","13","13","38","38","13","0","0","0","0","38","13","38","13","38","13","38","13","38","13","38","0","38","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","38","38","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","698","NA","NA","NA","549","1218","NA","NA","1828","698","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","384024","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","385042","176819","176819","385042","386276","177386","179654","NA","NA","179654","386793","177903","386793","177903","387510","179071","300438","151648","382540","151131","384013","349779","388010","6144","NA","NA","6144","181483","Simulation2016_EXP02","5","10521","12","yes","1024"
"C_List02.csv","F","F","魔術方塊就在架子上","F","STI_EXP02/Filler/microwave.jpg","42.8571428571","42.8571428571","857.5","857.5","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","39","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","39","13","13","39","39","13","0","0","0","0","39","13","39","13","39","13","39","13","39","13","39","0","39","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","39","39","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","815","NA","NA","NA","549","669","NA","NA","1828","815","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","388995","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","390012","176819","176819","390012","390696","177386","179654","NA","NA","179654","391213","177903","391213","177903","392048","179071","300438","151648","382540","151131","388976","349779","392548","6144","NA","NA","6144","181483","Simulation2016_EXP02","6","12005","14","yes","1024"
"C_List02.csv","N","V","玻璃瓶被倒放在酒櫃裡","S","STI_EXP02/SMALL/beerbottle_r.jpg","37.5","37.5","889.25","889.25","black","yes","xpyriment","legacy","legacy","0","uniform","0","0","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","40","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","40","13","13","40","40","13","0","0","0","0","40","13","40","13","40","13","40","13","40","13","40","0","40","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","40","40","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","1460","NA","NA","NA","549","763","NA","NA","1828","1460","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","393516","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","394533","176819","176819","394533","395317","177386","179654","NA","NA","179654","395834","177903","395835","177903","392048","179071","300438","151648","397302","151131","393499","349779","397802","6144","NA","NA","6144","181483","Simulation2016_EXP02","6","14228","16","yes","1024"
"C_List02.csv","Y","H","這貝殼就躺在海邊","S","STI_EXP02/SMALL/seashell01.jpg","38.8888888889","38.8888888889","873.277777778","873.277777778","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","41","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","41","13","13","41","41","13","0","0","0","0","41","13","41","13","41","13","41","13","41","13","41","0","41","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","41","41","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","832","NA","NA","NA","549","659","NA","NA","1828","832","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","398770","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","399787","176819","176819","399788","400455","177386","179654","NA","NA","179654","400972","177903","400972","177903","401822","179071","300438","151648","397302","151131","398751","349779","402322","6144","NA","NA","6144","181483","Simulation2016_EXP02","7","15719","18","yes","1024"
"C_List02.csv","F","F","籃球架就設置在球場邊","F","STI_EXP02/Filler/rubikcube.jpg","40","40","863.15","863.15","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","42","13","0","0","0","0","0","13","0","0","4","NA","NA","13","4","NA","NA","4","NA","NA","0","0","0","42","13","13","42","42","13","0","0","0","0","42","13","42","13","42","13","42","13","42","13","42","0","42","0","0","0","0","2","10/14/16 12:16:22","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\csc","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","42","42","5","5","C_F_21-02.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","704","NA","NA","NA","549","840","NA","NA","1828","704","1157","9531","NA","NA","17511","2","legacy","1024","2","48000","-16","EXP02","2","even","6128","NA","4703","NA","NA","NA","NA","181483","NA","NA","181482","NA","NA","403290","175801","4703","181482","NA","NA","23656","179571","NA","NA","152211","NA","NA","175788","152211","NA","NA","152211","NA","NA","23656","NA","NA","404308","176819","176819","404308","405158","177386","179654","NA","NA","179654","405675","177903","405675","177903","406393","179071","300438","151648","397302","151131","403274","349779","406893","6144","NA","NA","6144","181483","Simulation2016_EXP02","8","17263","20","yes","1024"
