"List","Match","Orien","Probe","Size","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Probe_Prac_response","correct_Probe_response","correct_Start_response_C","correct_Target_response","correct_Target_response_Prac","correct_Welcome_response_C","correct_count","correct_response","count_Chinese","count_Dutch","count_EXP02","count_End_C","count_End_D","count_End_E","count_English","count_Exp_loop_C","count_Exp_loop_D","count_Exp_loop_E","count_Exp_seq_C","count_Exp_seq_D","count_Exp_seq_E","count_First_Fixation","count_First_Fixation_Prac","count_Language_Selection","count_List_Select_C","count_List_Select_D","count_List_Select_E","count_Prac_C","count_Prac_Count","count_Prac_D","count_Prac_E","count_Prac_Reset_C","count_Prac_Reset_D","count_Prac_Reset_E","count_Prac_Trial","count_Prac_loop_C","count_Prac_loop_D","count_Prac_loop_E","count_Prac_seq_C","count_Prac_seq_D","count_Prac_seq_E","count_Prac_setup_C","count_Prac_setup_D","count_Prac_setup_E","count_Probe","count_Probe_Prac","count_Probe_Prac_response","count_Probe_response","count_Second_Fixation","count_Second_Fixation_Prac","count_Start_C","count_Start_D","count_Start_E","count_Start_response_C","count_Target","count_Target_Prac","count_Target_response","count_Target_response_Prac","count_Target_response_correct","count_Target_response_correct_Prac","count_Target_response_noans","count_Target_response_noans_Prac","count_Target_response_wrong","count_Target_response_wrong_Prac","count_Trial","count_Trial_Break","count_Trial_logger","count_Welcome_C","count_Welcome_D","count_Welcome_E","count_Welcome_response_C","count_reset_random","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","live_row","live_row_Exp_loop_C","live_row_Prac_C","live_row_Prac_loop_C","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","reset_loop","response","response_End_C","response_End_D","response_End_E","response_Probe_Prac_response","response_Probe_response","response_Start_D","response_Start_E","response_Start_response_C","response_Target_response","response_Target_response_Prac","response_Trial_Break","response_Welcome_D","response_Welcome_E","response_Welcome_response_C","response_time","response_time_End_C","response_time_End_D","response_time_End_E","response_time_Probe_Prac_response","response_time_Probe_response","response_time_Start_D","response_time_Start_E","response_time_Start_response_C","response_time_Target_response","response_time_Target_response_Prac","response_time_Trial_Break","response_time_Welcome_D","response_time_Welcome_E","response_time_Welcome_response_C","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Chinese","time_Dutch","time_EXP02","time_End_C","time_End_D","time_End_E","time_English","time_Exp_loop_C","time_Exp_loop_D","time_Exp_loop_E","time_Exp_seq_C","time_Exp_seq_D","time_Exp_seq_E","time_First_Fixation","time_First_Fixation_Prac","time_Language_Selection","time_List_Select_C","time_List_Select_D","time_List_Select_E","time_Prac_C","time_Prac_Count","time_Prac_D","time_Prac_E","time_Prac_Reset_C","time_Prac_Reset_D","time_Prac_Reset_E","time_Prac_Trial","time_Prac_loop_C","time_Prac_loop_D","time_Prac_loop_E","time_Prac_seq_C","time_Prac_seq_D","time_Prac_seq_E","time_Prac_setup_C","time_Prac_setup_D","time_Prac_setup_E","time_Probe","time_Probe_Prac","time_Probe_Prac_response","time_Probe_response","time_Second_Fixation","time_Second_Fixation_Prac","time_Start_C","time_Start_D","time_Start_E","time_Start_response_C","time_Target","time_Target_Prac","time_Target_response","time_Target_response_Prac","time_Target_response_correct","time_Target_response_correct_Prac","time_Target_response_noans","time_Target_response_noans_Prac","time_Target_response_wrong","time_Target_response_wrong_Prac","time_Trial","time_Trial_Break","time_Trial_logger","time_Welcome_C","time_Welcome_D","time_Welcome_E","time_Welcome_response_C","time_reset_random","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"C_List03.csv","N","V","湯匙放在盤子上面","S","STI_EXP02/SMALL/spoon_V.jpg","41.3333333333","41.3333333333","3454.77631579","3454.77631579","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","27","8","8","27","27","8","0","0","0","0","27","8","27","8","27","8","27","8","27","8","27","NA","27","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","27","27","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","542","NA","NA","NA","1320","733","NA","NA","30586","542","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","426717","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","427734","230106","230106","427734","428485","231440","233141","NA","NA","233141","429002","231957","429002","231957","429552","232557","NA","201031","326868","200514","426706","NA","430052","52677","NA","NA","52677","263728","Simulation2016_EXP02","31","262563","76","yes","1024"
"C_List03.csv","N","H","那支螺絲起子正被使用","S","STI_EXP02/SMALL/screwdriver04b.jpg","41.5584415584","41.5584415584","3381.23076923","3381.23076923","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","28","8","8","28","28","8","0","0","0","0","28","8","28","8","28","8","28","8","28","8","28","NA","28","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","28","28","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","475","NA","NA","NA","1320","698","NA","NA","30586","475","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","431020","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","432038","230106","230106","432038","432755","231440","233141","NA","NA","233141","433272","231957","433272","231957","433757","232557","NA","201031","326868","200514","431007","NA","434257","52677","NA","NA","52677","263728","Simulation2016_EXP02","32","263736","78","yes","1024"
"C_List03.csv","F","F","那艘軍艦正駛向港口","F","STI_EXP02/Filler/boxtrailer.jpg","41.7721518987","41.7721518987","3321.5625","3321.5625","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","29","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","29","8","8","29","29","8","0","0","0","0","29","8","29","8","29","8","29","8","29","8","29","NA","29","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","29","29","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","1193","NA","NA","NA","1320","796","NA","NA","30586","1193","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","435241","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","436259","230106","230106","436259","437076","231440","233141","NA","NA","233141","437593","231957","437593","231957","438794","232557","NA","201031","326868","200514","435226","NA","439294","52677","NA","NA","52677","263728","Simulation2016_EXP02","33","265725","80","yes","1024"
"C_List03.csv","N","V","那根大葱放在廚房的桌子上","S","STI_EXP02/SMALL/leek_r.jpg","41.975308642","41.975308642","3260.04878049","3260.04878049","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","30","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","30","8","8","30","30","8","0","0","0","0","30","8","30","8","30","8","30","8","30","8","30","NA","30","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","30","30","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","NA","NA","NA","space","554","NA","NA","NA","1320","1045","NA","NA","30586","554","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","440262","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","441279","230106","230106","441279","442330","231440","233141","NA","NA","233141","442847","231957","442847","231957","443414","232557","NA","201031","326868","200514","440251","NA","443914","52677","NA","NA","52677","263728","Simulation2016_EXP02","34","267324","82","yes","1024"
"C_List03.csv","F","F","教堂在廣場旁邊","F","STI_EXP02/Filler/airhockeytable.jpg","42.1686746988","42.1686746988","3197.9047619","3197.9047619","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","31","8","8","31","31","8","0","0","0","0","31","8","31","8","31","8","31","8","31","8","31","NA","31","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","31","31","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","591","NA","NA","NA","1320","709","NA","NA","30586","591","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","444865","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","445883","230106","230106","445883","446600","231440","233141","NA","NA","233141","447117","231957","447117","231957","447717","232557","NA","201031","326868","200514","444858","NA","448217","52677","NA","NA","52677","263728","Simulation2016_EXP02","35","268624","84","yes","1024"
"C_List03.csv","F","F","碼錶就在教練手中","F","STI_EXP02/Filler/wheel01.jpg","42.3529411765","42.3529411765","3147.61627907","3147.61627907","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","32","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","32","8","8","32","32","8","0","0","0","0","32","8","32","8","32","8","32","8","32","8","32","NA","32","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","32","32","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","NA","NA","NA","space","1236","NA","NA","NA","1320","835","NA","NA","30586","1236","584","NA","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","449202","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","450219","230106","230106","450219","451070","231440","233141","NA","NA","233141","451588","231957","451588","231957","452839","232557","NA","201031","326868","200514","449181","NA","453339","52677","NA","NA","52677","263728","Simulation2016_EXP02","36","270695","86","yes","1024"
"C_List03.csv","Y","H","冰淇淋勺就在櫃子上","S","STI_EXP02/SMALL/measuringspoon.jpg","50","50","1179.5","1179.5","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","33","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","33","8","8","33","33","8","0","0","0","0","33","8","33","8","33","8","33","8","33","8","33","0","33","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","33","33","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","810","NA","NA","NA","1320","1549","NA","NA","30586","810","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","456642","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","457659","230106","230106","457659","459227","231440","233141","NA","NA","233141","459744","231957","459744","231957","460562","232557","NA","201031","326868","200514","456625","453606","461062","52677","NA","NA","52677","263728","Simulation2016_EXP02","1","2359","2","yes","1024"
"C_List03.csv","Y","H","酒桶被放置在酒窖中","L","STI_EXP02/LARGE/barrel_H.JPG","25","25","1040.25","1040.25","black","yes","xpyriment","legacy","legacy","0","uniform","0","0","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","34","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","34","8","8","34","34","8","0","0","0","0","34","8","34","8","34","8","34","8","34","8","34","0","34","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","34","34","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","663","NA","NA","NA","1320","1139","NA","NA","30586","663","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","462013","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","463030","230106","230106","463030","464181","231440","233141","NA","NA","233141","464698","231957","464698","231957","460562","232557","NA","201031","465382","200514","462002","453606","465882","52677","NA","NA","52677","263728","Simulation2016_EXP02","1","4161","4","yes","1024"
"C_List03.csv","N","H","砂石車車斗正在傾倒砂石","L","STI_EXP02/LARGE/wreckingball_H.jpg","16.6666666667","16.6666666667","1052.16666667","1052.16666667","black","yes","xpyriment","legacy","legacy","0","uniform","0","0","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","35","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","35","8","8","35","35","8","0","0","0","0","35","8","35","8","35","8","35","8","35","8","35","0","35","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","35","35","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","734","NA","NA","NA","1320","1418","NA","NA","30586","734","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","466850","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","467867","230106","230106","467867","469302","231440","233141","NA","NA","233141","469820","231957","469820","231957","460562","232557","NA","201031","470570","200514","466833","453606","471070","52677","NA","NA","52677","263728","Simulation2016_EXP02","1","6313","6","yes","1024"
"C_List03.csv","F","F","戰艦航行在大海","F","STI_EXP02/Filler/166-klaxon_horn.jpg","25","25","1162.25","1162.25","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","36","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","36","8","8","36","36","8","0","0","0","0","36","8","36","8","36","8","36","8","36","8","36","0","36","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","36","36","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","663","NA","NA","NA","1320","2322","NA","NA","30586","663","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","472021","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","473039","230106","230106","473039","475374","231440","233141","NA","NA","233141","475891","231957","475891","231957","476575","232557","NA","201031","470570","200514","472016","453606","477075","52677","NA","NA","52677","263728","Simulation2016_EXP02","2","9298","8","yes","1024"
"C_List03.csv","Y","V","花盆擺在門口前","S","STI_EXP02/SMALL/242-pot_jar_r.jpg","30","30","1069.3","1069.3","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","37","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","37","8","8","37","37","8","0","0","0","0","37","8","37","8","37","8","37","8","37","8","37","0","37","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","37","37","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","615","NA","NA","NA","1320","780","NA","NA","30586","615","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","478026","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","479043","230106","230106","479043","479844","231440","233141","NA","NA","233141","480361","231957","480361","231957","480995","232557","NA","201031","470570","200514","478020","453606","481495","52677","NA","NA","52677","263728","Simulation2016_EXP02","3","10693","10","yes","1024"
"C_List03.csv","Y","V","桌子被豎起放在儲藏室裡","L","STI_EXP02/LARGE/desk_V.jpg","33.3333333333","33.3333333333","1070.91666667","1070.91666667","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","38","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","38","8","8","38","38","8","0","0","0","0","38","8","38","8","38","8","38","8","38","8","38","0","38","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","38","38","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","810","NA","NA","NA","1320","1348","NA","NA","30586","810","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","482496","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","483513","230106","230106","483513","484881","231440","233141","NA","NA","233141","485398","231957","485398","231957","486216","232557","NA","201031","470570","200514","482487","453606","486716","52677","NA","NA","52677","263728","Simulation2016_EXP02","4","12851","12","yes","1024"
"C_List03.csv","N","H","相框放在書桌上","S","STI_EXP02/SMALL/pictureframe04.jpg","35.7142857143","35.7142857143","1030.71428571","1030.71428571","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","39","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","39","8","8","39","39","8","0","0","0","0","39","8","39","8","39","8","39","8","39","8","39","0","39","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","39","39","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","820","NA","NA","NA","1320","759","NA","NA","30586","820","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","487701","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","488718","230106","230106","488718","489486","231440","233141","NA","NA","233141","490003","231957","490003","231957","490837","232557","NA","201031","470570","200514","487688","453606","491337","52677","NA","NA","52677","263728","Simulation2016_EXP02","5","14430","14","yes","1024"
"C_List03.csv","Y","V","試管就放在試管架","S","STI_EXP02/SMALL/126-eprouvette_test-tube_r.jpg","37.5","37.5","992.5625","992.5625","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","j","0","0","0","0","0","0","0","0","0","0","0","0","0","40","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","40","8","8","40","40","8","0","0","0","0","40","8","40","8","40","8","40","8","40","8","40","0","40","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","40","40","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","j","NA","NA","NA","space","space","NA","NA","space","j","j","space","NA","NA","space","489","NA","NA","NA","1320","962","NA","NA","30586","489","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","492304","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","493322","230106","230106","493322","494289","231440","233141","NA","NA","233141","494806","231957","494806","231957","495307","232557","NA","201031","470570","200514","492284","453606","495807","52677","NA","NA","52677","263728","Simulation2016_EXP02","6","15881","16","yes","1024"
"C_List03.csv","F","F","烘衣機放在浴室裡","F","STI_EXP02/Filler/church.jpg","38.8888888889","38.8888888889","965","965","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","41","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","41","8","8","41","41","8","0","0","0","0","41","8","41","8","41","8","41","8","41","8","41","0","41","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","41","41","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","773","NA","NA","NA","1320","716","NA","NA","30586","773","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","496791","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","497809","230106","230106","497809","498543","231440","233141","NA","NA","233141","499060","231957","499060","231957","499843","232557","NA","201031","470570","200514","496783","453606","500344","52677","NA","NA","52677","263728","Simulation2016_EXP02","7","17370","18","yes","1024"
"C_List03.csv","F","F","貨輪航行到港口","F","STI_EXP02/Filler/dryingmachine02.jpg","40","40","988.4","988.4","black","yes","xpyriment","legacy","legacy","0","uniform","1","0","0","0","1","1","undefined","6","f","0","0","0","0","0","0","0","0","0","0","0","0","0","42","8","0","0","0","0","0","8","0","0","2","NA","NA","8","2","NA","NA","2","NA","NA","0","0","0","42","8","8","42","42","8","0","0","0","0","42","8","42","8","42","8","42","8","42","8","42","0","42","0","0","0","0","2","10/18/16 10:10:07","Matching Tasks","yes","","Simulation2016_EXP02V2.1.0.osexp","D:\Users\ebluser\Desktop\CSC","no","chinese-japanese-korean","no","18","no","white","no","Chinese","yes","768","legacy","yes","no","no","42","42","3","5","C_P-03.csv","xpyriment","Jazzy James","3.1.2","0","0","f","NA","NA","NA","space","space","NA","NA","space","f","j","space","NA","NA","space","580","NA","NA","NA","1320","1818","NA","NA","30586","580","584","2064","NA","NA","115871","2","legacy","1024","2","48000","-16","EXP02","3","odd","52661","NA","4737","NA","NA","NA","NA","263728","NA","NA","263728","NA","NA","501345","229088","4737","263728","NA","NA","168548","233058","NA","NA","201597","NA","NA","229082","201598","NA","NA","201597","NA","NA","168548","NA","NA","502362","230106","230106","502362","504198","231440","233141","NA","NA","233141","504715","231957","504715","231957","505315","232557","NA","201031","470570","200514","501323","453606","505815","52677","NA","NA","52677","263728","Simulation2016_EXP02","8","19768","20","yes","1024"
